"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","direction","screen_duration","acceleration","start_time","initial_speed","final_speed","correct_response","correct","key_response","ball_start_time","ball_end_time","key_press_time","rt_from_ball","practice","extreme","subject_id","study_id","session_id","right_bias","left_bias","recodeDir","recodeKey"
"","","","","","moving-image",130,673573,"0.0-5.4-0.110-0.110",6691,"","","UP",1500,0,1000,2.93333333333333,2.93333333333333,"d","true","d",1001,2498,6691,4193,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","UP",0
"","","","","","moving-image",131,676638,"0.0-5.4-0.111-0.111",2549,"","","LEFT",1500,0.7,1000,2.40833333333333,3.45833333333333,"a","false","d",1001,2498,2550,52,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DECELERATING",0
"","","","","","moving-image",132,679817,"0.0-5.4-0.112-0.112",2664,"","","UP",1500,0.7,1000,2.40833333333333,3.45833333333333,"a","true","a",1001,2497,2664,167,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","UP",1
"","","","","","moving-image",133,688046,"0.0-5.4-0.113-0.113",7721,"","","LEFT",1500,1.06666,1000,2.13333833333333,3.73332833333333,"a","true","a",1001,2498,7721,5223,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DECELERATING",1
"","","","","","moving-image",134,695555,"0.0-5.4-0.114-0.114",6994,"","","DOWN",1000,-3.2,1000,6,2.8,"d","false","a",1002,2000,6994,4994,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",1
"","","","","","moving-image",135,698736,"0.0-5.4-0.115-0.115",2666,"","","RIGHT",1500,-2.8,1000,5.03333333333333,0.833333333333334,"d","true","d",1001,2465,2667,202,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",136,702200,"0.0-5.4-0.116-0.116",2949,"","","DOWN",1500,1.06666,1000,2.13333833333333,3.73332833333333,"a","true","a",1001,2496,2949,453,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",1
"","","","","","moving-image",137,705242,"0.0-5.4-0.117-0.117",2525,"","","LEFT",1500,0,1000,2.93333333333333,2.93333333333333,"d","false","a",1001,2497,2525,28,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DECELERATING",1
"","","","","","moving-image",138,707780,"0.0-5.4-0.118-0.118",2021,"","","UP",1000,-1.06666,1000,4.93333,3.86667,"d","false","a",1000,2000,2021,21,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","UP",1
"","","","","","moving-image",139,710424,"0.0-5.4-0.119-0.119",2127,"","","RIGHT",1000,0,1000,4.4,4.4,"d","false","a",1001,2001,2126,125,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",141,716627,"0.0-5.4-0.121-0.121",2862,"","","LEFT",1500,1.06666,1000,2.13333833333333,3.73332833333333,"a","false","d",1001,2497,2863,366,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DECELERATING",0
"","","","","","moving-image",142,719641,"0.0-5.4-0.122-0.122",2507,"","","UP",1500,0,1000,2.93333333333333,2.93333333333333,"d","true","d",1001,2497,2507,10,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","UP",0
"","","","","","moving-image",143,724185,"0.0-5.4-0.123-0.123",4030,"","","LEFT",1500,-2.1,1000,4.50833333333333,1.35833333333333,"d","true","d",1001,2482,4030,1548,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DECELERATING",0
"","","","","","moving-image",146,835883,"0.0-5.5-0.125-0.125",3069,"","","RIGHT",1500,2.8,1000,0.833333333333334,5.03333333333333,"a","true","a",1001,2497,3070,573,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",147,839000,"0.0-5.5-0.126-0.126",2602,"","","DOWN",1500,-2.1,1000,4.50833333333333,1.35833333333333,"d","true","d",1000,2480,2602,122,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",0
"","","","","","moving-image",148,842084,"0.0-5.5-0.127-0.127",2564,"","","LEFT",1500,-2.8,1000,5.03333333333333,0.833333333333334,"d","true","d",1001,2465,2564,99,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DECELERATING",0
"","","","","","moving-image",149,845359,"0.0-5.5-0.128-0.128",2756,"","","UP",1500,-0.7,1000,3.45833333333333,2.40833333333333,"d","true","d",1001,2497,2756,259,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","UP",0
"","","","","","moving-image",150,848239,"0.0-5.5-0.129-0.129",2369,"","","RIGHT",1000,-1.6,1000,5.2,3.6,"d","false","a",1001,2001,2369,368,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",151,851369,"0.0-5.5-0.130-0.130",2613,"","","DOWN",1500,-1.06666,1000,3.73332833333333,2.13333833333333,"d","true","d",1001,2482,2614,132,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",0
"","","","","","moving-image",152,854491,"0.0-5.5-0.131-0.131",2604,"","","LEFT",1500,-0.7,1000,3.45833333333333,2.40833333333333,"d","true","d",1000,2496,2604,108,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DECELERATING",0
"","","","","","moving-image",153,857827,"0.0-5.5-0.132-0.132",2828,"","","DOWN",1500,-1.4,1000,3.98333333333333,1.88333333333333,"d","true","d",1001,2482,2828,346,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",0
"","","","","","moving-image",154,860551,"0.0-5.5-0.133-0.133",2207,"","","RIGHT",1000,1.6,1000,3.6,5.2,"a","true","a",1001,2001,2207,206,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",155,863808,"0.0-5.5-0.134-0.134",2740,"","","DOWN",1500,3.54,1000,0.278333333333333,5.58833333333333,"a","true","a",1001,2497,2740,243,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",1
"","","","","","moving-image",156,867254,"0.0-5.5-0.135-0.135",2927,"","","LEFT",1500,-2.8,1000,5.03333333333333,0.833333333333334,"d","true","d",1001,2465,2928,463,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DECELERATING",0
"","","","","","moving-image",157,870492,"0.0-5.5-0.136-0.136",2719,"","","UP",1500,-3.54,1000,5.58833333333333,0.278333333333333,"d","true","d",1001,2417,2720,303,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","UP",0
"","","","","","moving-image",158,873525,"0.0-5.5-0.137-0.137",2520,"","","RIGHT",1500,-1.4,1000,3.98333333333333,1.88333333333333,"d","true","d",1001,2481,2520,39,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",159,876596,"0.0-5.5-0.138-0.138",2555,"","","DOWN",1500,-3.54,1000,5.58833333333333,0.278333333333333,"d","true","d",1001,2417,2555,138,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",0
"","","","","","moving-image",160,879885,"0.0-5.5-0.139-0.139",2779,"","","RIGHT",1500,2.8,1000,0.833333333333334,5.03333333333333,"a","true","a",1002,2497,2780,283,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",161,883141,"0.0-5.5-0.140-0.140",2739,"","","DOWN",1500,-0.7,1000,3.45833333333333,2.40833333333333,"d","true","d",1001,2497,2739,242,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",0
"","","","","","moving-image",162,886818,"0.0-5.5-0.141-0.141",3157,"","","LEFT",1500,1.4,1000,1.88333333333333,3.98333333333333,"a","false","d",1001,2497,3157,660,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DECELERATING",0
"","","","","","moving-image",163,889643,"0.0-5.5-0.142-0.142",2307,"","","UP",1000,0,1000,4.4,4.4,"d","false","a",1000,2001,2307,306,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","UP",1
"","","","","","moving-image",164,892245,"0.0-5.5-0.143-0.143",2084,"","","LEFT",1000,0,1000,4.4,4.4,"d","false","a",1001,2001,2084,83,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DECELERATING",1
"","","","","","moving-image",165,902924,"0.0-5.5-0.144-0.144",10161,"","","DOWN",1000,0,1000,4.4,4.4,"d","false","a",1002,2002,10162,8160,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",1
"","","","","","moving-image",166,907198,"0.0-5.5-0.145-0.145",3765,"","","RIGHT",1500,2.1,1000,1.35833333333333,4.50833333333333,"a","false","d",1001,2497,3765,1268,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",167,911260,"0.0-5.5-0.146-0.146",3556,"","","UP",1500,1.06666,1000,2.13333833333333,3.73332833333333,"a","false","d",1000,2497,3557,1060,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","UP",0
"","","","","","moving-image",168,914516,"0.0-5.5-0.147-0.147",2740,"","","LEFT",1500,2.1,1000,1.35833333333333,4.50833333333333,"a","true","a",1000,2498,2740,242,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DECELERATING",1
"","","","","","moving-image",172,949960,"0.0-5.6-0.150-0.150",2511,"","","DOWN",1000,-1.06666,1000,4.93333,3.86667,"d","true","d",1000,2001,2510,509,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",0
"","","","","","moving-image",173,952899,"0.0-5.6-0.151-0.151",2428,"","","LEFT",1000,-1.6,1000,5.2,3.6,"d","true","d",1001,2001,2428,427,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DECELERATING",0
"","","","","","moving-image",174,955887,"0.0-5.6-0.152-0.152",2469,"","","DOWN",1000,-1.6,1000,5.2,3.6,"d","true","d",1001,2001,2469,468,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",0
"","","","","","moving-image",175,959253,"0.0-5.6-0.153-0.153",2846,"","","RIGHT",1500,3.54,1000,0.278333333333333,5.58833333333333,"a","true","a",1000,2497,2846,349,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",176,962444,"0.0-5.6-0.154-0.154",2673,"","","DOWN",1500,1.4,1000,1.88333333333333,3.98333333333333,"a","false","d",1000,2496,2673,177,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",0
"","","","","","moving-image",177,965348,"0.0-5.6-0.155-0.155",2386,"","","RIGHT",1000,3.2,1000,2.8,6,"a","true","a",1002,2001,2386,385,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",179,971377,"0.0-5.6-0.157-0.157",2897,"","","RIGHT",1500,2.1,1000,1.35833333333333,4.50833333333333,"a","true","a",1001,2497,2897,400,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",180,974611,"0.0-5.6-0.158-0.158",2718,"","","DOWN",1000,0,1000,4.4,4.4,"d","false","a",1001,2002,2718,716,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",1
"","","","","","moving-image",182,980359,"0.0-5.6-0.160-0.160",2332,"","","DOWN",1000,1.06666,1000,3.86667,4.93333,"a","true","a",1000,2000,2332,332,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",1
"","","","","","moving-image",183,983411,"0.0-5.6-0.161-0.161",2532,"","","RIGHT",1500,-0.7,1000,3.45833333333333,2.40833333333333,"d","true","d",1001,2497,2532,35,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",184,986936,"0.0-5.6-0.162-0.162",3010,"","","UP",1500,0.7,1000,2.40833333333333,3.45833333333333,"a","false","d",1001,2496,3010,514,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","UP",0
"","","","","","moving-image",185,990015,"0.0-5.6-0.163-0.163",2570,"","","LEFT",1000,-1.6,1000,5.2,3.6,"d","false","a",1001,2000,2570,570,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DECELERATING",1
"","","","","","moving-image",186,993067,"0.0-5.6-0.164-0.164",2536,"","","DOWN",1500,1.06666,1000,2.13333833333333,3.73332833333333,"a","false","d",1000,2496,2535,39,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",0
"","","","","","moving-image",188,1004259,"0.0-5.6-0.166-0.166",3187,"","","DOWN",1500,-1.06666,1000,3.73332833333333,2.13333833333333,"d","true","d",1001,2497,3187,690,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",0
"","","","","","moving-image",189,1007554,"0.0-5.6-0.167-0.167",2777,"","","RIGHT",1500,2.8,1000,0.833333333333334,5.03333333333333,"a","true","a",1001,2496,2777,281,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",190,1010161,"0.0-5.6-0.168-0.168",2084,"","","UP",1000,-1.6,1000,5.2,3.6,"d","false","a",1001,2001,2084,83,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","UP",1
"","","","","","moving-image",191,1012686,"0.0-5.6-0.169-0.169",2011,"","","RIGHT",1000,1.06666,1000,3.86667,4.93333,"a","true","a",1002,2002,2011,9,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",192,1016143,"0.0-5.6-0.170-0.170",2942,"","","DOWN",1500,-3.54,1000,5.58833333333333,0.278333333333333,"d","true","d",1000,2416,2941,525,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",0
"","","","","","moving-image",193,1019025,"0.0-5.6-0.171-0.171",2374,"","","RIGHT",1000,-1.06666,1000,4.93333,3.86667,"d","true","d",1001,2001,2373,372,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",194,1022518,"0.0-5.6-0.172-0.172",2986,"","","DOWN",1000,1.06666,1000,3.86667,4.93333,"a","true","a",1001,2001,2987,986,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",1
"","","","","","moving-image",195,1025662,"0.0-5.6-0.173-0.173",2622,"","","LEFT",1500,0,1000,2.93333333333333,2.93333333333333,"d","true","d",1001,2496,2622,126,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DECELERATING",0
"","","","","","moving-image",196,1029047,"0.0-5.6-0.174-0.174",2867,"","","DOWN",1000,-1.06666,1000,4.93333,3.86667,"d","true","d",1001,2001,2867,866,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",0
"","","","","","moving-image",198,1049102,"0.0-5.7-0.175-0.175",3010,"","","RIGHT",1500,2.8,1000,0.833333333333334,5.03333333333333,"a","true","a",1001,2497,3010,513,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",199,1054082,"0.0-5.7-0.176-0.176",4465,"","","UP",1500,-1.06666,1000,3.73332833333333,2.13333833333333,"d","true","d",1001,2497,4465,1968,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","UP",0
"","","","","","moving-image",200,1056599,"0.0-5.7-0.177-0.177",2009,"","","LEFT",1000,-1.06666,1000,4.93333,3.86667,"d","false","a",1001,2000,2009,9,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DECELERATING",1
"","","","","","moving-image",201,1059415,"0.0-5.7-0.178-0.178",2295,"","","DOWN",1000,3.2,1000,2.8,6,"a","true","a",1001,2000,2294,294,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",1
"","","","","","moving-image",202,1062048,"0.0-5.7-0.179-0.179",2117,"","","LEFT",1000,-3.2,1000,6,2.8,"d","false","a",1002,1986,2117,131,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DECELERATING",1
"","","","","","moving-image",203,1065199,"0.0-5.7-0.180-0.180",2639,"","","DOWN",1500,-2.8,1000,5.03333333333333,0.833333333333334,"d","true","d",1001,2466,2639,173,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",0
"","","","","","moving-image",204,1068423,"0.0-5.7-0.181-0.181",2710,"","","RIGHT",1500,0,1000,2.93333333333333,2.93333333333333,"d","true","d",1001,2496,2709,213,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",205,1071517,"0.0-5.7-0.182-0.182",2572,"","","DOWN",1500,0,1000,2.93333333333333,2.93333333333333,"d","true","d",1001,2498,2573,75,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",0
"","","","","","moving-image",206,1074946,"0.0-5.7-0.183-0.183",2910,"","","RIGHT",1500,2.1,1000,1.35833333333333,4.50833333333333,"a","true","a",1001,2498,2910,412,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",208,1081049,"0.0-5.7-0.185-0.185",2815,"","","RIGHT",1500,2.8,1000,0.833333333333334,5.03333333333333,"a","true","a",1001,2497,2815,318,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",209,1084349,"0.0-5.7-0.186-0.186",2779,"","","UP",1500,-0.7,1000,3.45833333333333,2.40833333333333,"d","true","d",1000,2497,2778,281,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","UP",0
"","","","","","moving-image",210,1087602,"0.0-5.7-0.187-0.187",2730,"","","RIGHT",1500,3.54,1000,0.278333333333333,5.58833333333333,"a","true","a",1002,2497,2731,234,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",211,1090749,"0.0-5.7-0.188-0.188",2627,"","","DOWN",1000,1.6,1000,3.6,5.2,"a","true","a",1000,2000,2627,627,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",1
"","","","","","moving-image",212,1094291,"0.0-5.7-0.189-0.189",3022,"","","RIGHT",1500,0.7,1000,2.40833333333333,3.45833333333333,"a","false","d",1000,2496,3021,525,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",213,1097423,"0.0-5.7-0.190-0.190",2612,"","","DOWN",1500,-1.4,1000,3.98333333333333,1.88333333333333,"d","true","d",1000,2481,2612,131,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",0
"","","","","","moving-image",214,1100384,"0.0-5.7-0.191-0.191",2442,"","","RIGHT",1000,3.2,1000,2.8,6,"a","true","a",1001,2000,2442,442,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",215,1103747,"0.0-5.7-0.192-0.192",2840,"","","DOWN",1500,3.54,1000,0.278333333333333,5.58833333333333,"a","true","a",1001,2496,2839,343,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",1
"","","","","","moving-image",216,1107183,"0.0-5.7-0.193-0.193",2924,"","","RIGHT",1500,2.1,1000,1.35833333333333,4.50833333333333,"a","true","a",1001,2497,2924,427,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",217,1110549,"0.0-5.7-0.194-0.194",2845,"","","DOWN",1500,-0.7,1000,3.45833333333333,2.40833333333333,"d","false","a",1000,2497,2845,348,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",1
"","","","","","moving-image",218,1114337,"0.0-5.7-0.195-0.195",3263,"","","RIGHT",1500,1.06666,1000,2.13333833333333,3.73332833333333,"a","false","d",1001,2497,3263,766,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",219,1118638,"0.0-5.7-0.196-0.196",3780,"","","DOWN",1500,2.1,1000,1.35833333333333,4.50833333333333,"a","false","d",1001,2497,3780,1283,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DOWN",0
"","","","","","moving-image",220,1121172,"0.0-5.7-0.197-0.197",2013,"","","LEFT",1000,-1.6,1000,5.2,3.6,"d","false","a",1000,2000,2013,13,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","DECELERATING",1
"","","","","","moving-image",221,1124237,"0.0-5.7-0.198-0.198",2546,"","","UP",1500,-1.06666,1000,3.73332833333333,2.13333833333333,"d","false","a",1001,2497,2546,49,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","UP",1
"","","","","","moving-image",222,1127673,"0.0-5.7-0.199-0.199",2914,"","","RIGHT",1500,3.54,1000,0.278333333333333,5.58833333333333,"a","true","a",1001,2496,2914,418,"false","false","5d6bfd6f3a9682001bd62534","649333f3a54f0d623a537f0c","649339d0d274556a4ffe5b4f","Positive","Negative","ACCELERATING",1
"","","","","","moving-image",3,50451,"0.0-3.0-0.0",6876,"","","UP",1000,-1.06666,1000,4.93333,3.86667,"d","false","a",1004,2002,6877,4875,"true","false","5ea98b20a6d37d0a4fa069fa","649333f3a54f0d623a537f0c","6493344f3e055bc8b9edd36c","Positive","Negative","UP",1
"","","","","","moving-image",5,61944,"0.0-3.2-0.2",5523,"","","UP",1500,-3.54,1000,5.58833333333333,0.278333333333333,"d","true","d",1005,2420,5522,3102,"true","false","5ea98b20a6d37d0a4fa069fa","649333f3a54f0d623a537f0c","6493344f3e055bc8b9edd36c","Positive","Negative","UP",0
"","","","","","moving-image",6,67474,"0.0-3.3-0.3",4021,"","","RIGHT",1500,2.1,1000,1.35833333333333,4.50833333333333,"a","false","d",1007,2496,4021,1525,"true","false","5ea98b20a6d37d0a4fa069fa","649333f3a54f0d623a537f0c","6493344f3e055bc8b9edd36c","Positive","Negative","ACCELERATING",0
"","","","","","moving-image",7,71503,"0.0-3.4-0.4",2517,"","","DOWN",1000,-1.6,1000,5.2,3.6,"d","true","d",1003,2003,2518,515,"true","false","5ea98b20a6d37d0a4fa069fa","649333f3a54f0d623a537f0c","6493344f3e055bc8b9edd36c","Positive","Negative","DOWN",0
"","","","","","moving-image",11,88639,"0.0-3.8-0.8",3842,"","","DOWN",1500,-0.7,1000,3.45833333333333,2.40833333333333,"d","true","d",1004,2487,3842,1355,"true","false","5ea98b20a6d37d0a4fa069fa","649333f3a54f0d623a537f0c","6493344f3e055bc8b9edd36c","Positive","Negative","DOWN",0
